fecha;hora_aproximada;narracion_de_los_hechos;lugar_en_metro;en_metro;fuente;estacion;linea;latitud;longitud;lugar_exacto;numero_agresores;consecuencias_fisicas;denuncia_en_mp;procedio_la_denuncia;si_procedio_con_que_delito;si_no_procedio_que_razones_dieron;mp;colonia_nombre;entidad_num;municipio_num;cp
1/24/2019;14:30:00;"Iba saliendo de una imprenta y vi una camioneta blanca de esas como vans que no tienen ventanas atrás que pasó 2 veces por la calle en que iba caminando (me fijé porque la colonia está muy sola y era prácticamente el único coche que estaba pasando, además de que me puse a pensar en lo horribles que son esas camionetas); venían 2 hombres, uno como de 40 años y otro más joven de copiloto. La tercera vez que pasó la camioneta se emparejaron junto a mí y me empezaron a decir que qué rica estaba que por qué iba también tapada y otras cosas súper cerdas. Caminé más rápido y ellos seguían junto a mí. En eso me acordé que de ida a la imprenta había visto una casa donde venden mariscos y ya estaba súper cerca. Así que decidí echarme a correr y meterme a la casa y escuché cómo se bajó el que venía del lado del copiloto y corrió un tramo pequeño atrás de mí. Llegué a la casa y ya no lo vi. Me quedé ahí un rato y cuando salí me fijé que no estuvieran y una señora me acompañó al metro Portales (que está como a cuadra y media). La verdad no sé si era intento de secuestro o sólo acoso. Pero bueno, por si a alguien le sirve para cuidarse en esa colonia.";"";1;encuesta_larga;portales;"";19.370063;-99.145688;"";2;"";No;No;"";"";"";PORTALES NORTE;9;14;3300
11/2/2016;23:11:00;Eran alrededor de las 11:11 pm y venía en mi auto. La entrada al estacionamiento del edificio en el que vivía está sobre la lateral de viaducto y requería de varios pasos: a) estacionar auto sobre avenida, b) bajarme a abrir el candado y la puerta, c) subir al auto y estacionarlo en el lugar asignado, d) bajar a cerrar la puerta y el candado. Ese día, cuando estacioné el auto en la avenida vi una camioneta grande, negra, con cajón, y estaba formada para incorporarse a viaducto. Hasta ese momento todo normal. Bajé, abrí el candado y el portón, y cuando regresé al auto, en el retrovisor vi que esa misma camioneta ya estaba andando sobre la lateral y daba la vuelta en la esquina del edificio. Me pareció muy raro porque no tenía sentido que diera esa vuelta si inicialmente se incorporaría a Viaducto. Aun cuando sentí eso seguí y encendí el auto para meterlo al estacionamiento. Cuando me bajé del coche, alcancé a ver entre la madera del portón que la camioneta estaba fuera de mi edificio y que dos tipos iban hacia la puerta por la que metí el coche. Me sentí emboscada y sin salida, sabía que iban por mi. Corrí a la puerta para cerrar, con una bolsa en la mano, mi compu y un termo. No alcancé a cerrar y dos chavos, con chamarra con gorro, entraron. Uno tenía una pistola. Los vi a la cara y traté de caminar hacia atrás, recordé un consejo de mi papá: cuando te quieran hacer algo, violar o lo que sea, GRITA Y GRITA, COMO DESESPERADA. SE ASUSTAN Y LA GENTE SALE A AYUDAR. Uno tomó mi brazo y por unos segundos lo jaló. EMPECÉ A GRITAR COMO LOCA, LO MÁS FUERTE. Recuerdo su cara de sorpresa. En segundos salió corriendo un vecino del edificio y los tipos salieron corriendo, solo alcanzaron a jalar de mi mano la mochila y mi compu. Desde ahí, me dan miedo los estacionamientos y estoy alerta a cualquier grito, que como el mio, pidan auxilio urgente.;fuera;1;encuesta_larga;viaducto;"";19.402867;-99.132233;"";2;"";Sí;No;"";"Acudí al día siguiente a denunciar y con la poca atención que me dieron, lo que se tardaban en atenderme, me dieron a entender que ""no era un caso muy importante"". Al declarar los hechos no tenía tan claro si uno de los hombres llevaba pistola, estaba casi segura que sí, pero seguía nerviosa. Les dije que había sido en el estacionamiento de mi edificio y ellos pusieron que no fue dentro de la casa. Me presionaron para que dijera que no era con pistola y tampoco en casa porque eso implicaría agravar el delito y darle alguna prioridad, lo que querían evitar. Después hablé con el investigador para contar los hechos y detallar las características de los agresores, me dejó claro que era díficil dar con ellos, tener acceso a cámaras y para dar las características me citaron otro día. Eso de ratificar la denuncia también me pareció una barrera clara. El lugar por el que esta el MP está muy, muy solo y poco seguro. Ni pensar en ir sola. En resumen, barreras explícitas e implicitas que me dejaron claro que mi caso no sería prioridad porque ""fue un intento"" y no me pasó nada. Además, declaré que me habían jalado de los brazos, sin pedirme mi coche ni ninguna pertenencia, lo que me hizo sentir que me querían secuestrar. Me dijeron que no, que así no pasaba. Todo mal.";Agencia del Ministerio Publico Iztacalco 2;VIADUCTO PIEDAD;9;6;8200
7/22/2013;19:15:00;En un taxi que aborde con una amiga el chofer, segun puso su taximetro,avanzó a baja velocidad  y luego se le descompuso el taximetro, total paro según para reiniciarlo y en eso se sube otro individuo atrás con nosotras, a mi me dio una bofetada, nos quitaron las bolsas y nos pidieron contraseñas nos amenazaron y mencionaron que nos dispararian en caso de equivocarnos en las contraseñas y luego nos anduvieron dando vueltas en el taxi y después de unas horas nos bajaron en el hospital de las lomas de chapultepec y ellos se dieron a la fuga.;"";1;encuesta_larga;chapultepec;"";19.369813;-99.141438;"";2;Golpes;No;"";"";"";"";ALBERT;9;14;3560
1/28/2019;09:20:00;Siempre camino desde la terminal de autobuses del sur al metro tasqueña, mientras pasaba por el corredor para entrar al metro un hombre corpulento avanzó para alcanzarme y cuando se dio cuenta que cambie de direccion aventó una bolsa a mis pies con intención de cortarme el paso, por suerte gracias a la afluencia de gente pude cambiar mi camino pero aun así se detuvo frente a mi para no dejarme avanzar. Me moví rápido para entrar por los torniquetes e ir a la sección de mujeres y no paso nada más pero su intención de atrapame fue muy obvia.;"";1;encuesta_larga;tasqueña;"";19.343687;-99.139563;"";1;"";No;"";"";"";"";CAMPESTRE CHURUBUSCO;9;3;4200
10/27/2018;02:30:00;"Ese día fuimos a comprar unas cosas, mi madre, mi prima y yo para la ofrenda de día de muertos, escogimos ir a la lagunilla por dulces entonces íbamos caminando justo en plena banqueta donde están los locales y puestos, ellas se adelantaron un par de metros por tanta gente que había y yo me quedé sola. Siento como alguien me toma de la cintura, volteó a verle era un tipo moreno un poco robusto con cabellos levantados, camiseta roja y atrás de él alguien casi idéntico pero en ves de camiseta roja, era una amarilla. Sentí como puso fuerza en mi cintura, pero aparte de una presión, también hizo fuerza hacia atrás, tratando de acercarme a él, el tipo de camiseta roja le dijo algo al oído a su compañero que me fue imposible escuchar y me estaba haciendo más para atrás, quería entregarme a su compañero de camiseta amarilla, lo único que pude hace fue gritar ""MAMÁ"" a lo que ella respondió por mi nombre, corriendo y empujando a toda la gente que se interponia entre nosotros (a pesar de eso les pedía disculpas) pude llegar a los brazos de mi madre me tomo y me dijo ""¿Qué pasó hija?"" Le dije nada mamá es que ya no las veía.No tuve el valor de contarle en ese momento pero todo el tiempo volteaba a ver a todos lados para ver si los ubicaba y se hacía algo contra ellos. No lo logré. A punto de terminar las compras tuve el atrevimiento de contárselo a mi madre y a mi prima y me estuvieron cuidando todo el camino hasta que cruzamos la puerta de nuestra casa. Mi madre ya no quiso contarle a papá lo sucedido y yo tampoco he querido, me da miedo y sinceramente ya cargó con un gas pimienta a todos lados. Gracias por compartir esto no me había atrevido a contárselo a alguien fuera de ellas dos, pero ahora ya se está viendo que tan mal está el país y tanto que nosotras podemos ser victimizadas.";fuera;1;encuesta_larga;lagunilla;"";19.443063;-99.136187;La lagunilla;2;"";No;No;No;Ya no dimos con los tipos, ellos salieron uyendo del lugar pero si recuerdo el rostro del primer varón;"";CENTRO;9;15;6000
11/28/2017;06:45:00;Iba de camino a la escuela, estaba obscuro y hay un camino con hierba alta, salió de la hierba y me comenzó a jalar, forcejeamos, grité muchísimo, pero nadie se detenía a hacer algo, un taxista bajo de su auto y lo golpeó, pude safarme y corrí hacia mi escuela;"";0;encuesta_larga;"";"";19.60089;-99.045998;San Cristóbal Centro;1;Moretones;No;No;"";"";"";"";"";"";""
1/30/2019;08:40:00;"Saliendo de los torniquetes de metro San Lázaro un tipo me jalo de la mochila, me ""abrazó"" y me dijo que no gritara o las cosas se iban a poner peor, yo le ofrecí el celular, mi dinero, mis pertenencias pero me dijo que las cosas no eran así, que me iba a ir con él aunque no quisiera. Seguí caminando con él, hasta que rasguñé su mano y pude quitarla, en ese momento en lo único que pensé fue en correr hasta encontrarme en un lugar seguro.";"";1;encuesta_larga;san_lazaro;"";19.430438;-99.115063;Metro San Lázaro;1;"";No;No;"";"";"";7 DE JULIO;9;17;15390
5/12/2017;08:45:00;"Iba en la combi hacia mi escuela y de pronto tomo un camino diferente, (íbamos sólo mujeres jovenes en la combi) una chica pidió su bajada de inmediato a lo que el chofer respondió que no podía dejarla bajar ahí, la muchacha insistió y aún no la dejaban, mientras pasaba esto el copiloto iba hablando por teléfono y lo último que escuché que dijo fue ""ya tenemos el paquete y vamos para allá"" me puse como loca a querer abrir la puerta y el chofer nos gritó que nos calmaramos o nos iba a ir peor, gritamos, escribimos mensajes para que otros carros nos ayudarán y algunos se le cerraron a la camioneta, cuando se detuvo la combi el chofer nos dijo que cuidado y dijéramos algo por que el sabía dónde vivíamos, en ese momento abrí la puerta y al querer salir el chofer me golpeó con la puerta (el impacto lo recibí con el brazo) y caí al suelo lastimadome el pie, yo sólo pensé en correr y fue lo que hice hasta llegar a la escuela me detuve, nunca supe que pasó con el resto de las chicas que iban conmigo";"";0;encuesta_larga;morelos;"";19.598821;-99.035837;Via Morelos a la altura de la 30-30 En transporte público;2;Moretones, esguince en un pie y brazo derecho;No;No;"";"";"";"";"";"";""
1/20/2019;14:00:00;Pasábamos en auto por la calle 17 cuando noté un forcejeo entre una joven y un joven. Empecé a tocar el claxon y aproximarme a ellos. Él la soltó y ella comenzó a correr, la seguimos y le dijimos que le queríamos ayudar. Llegó a su casa, que estaba a una cuadra del incidente, y la seguimos y paramos para ver que estuviera bien. Ahí nos explicó que la persona la tomó por la espalda y le cubrió la boca. Llegó a salvo con sus padres.;"";0;encuesta_larga;san_pedro_de_los_pinos;"";19.390239;-99.183968;Calle 12 y av. 2, San Pedro de los pinos, Benito Juárez;1;Rasguños;No;No;No se si hubo denuncia, ayudé a evitarlo. No fue a mí directamente;"";"";SAN PEDRO DE LOS PINOS;9;14;3800
8/18/2018;17:20:00;Estaba súper tranquila esperando a mi novio en el metro y de pronto un tipo con gorra, con sobrepeso, con facha de vendedor se me acercó y me dijo que estaba muy guapa, que sí no quería ser modelo, le marco a alguien y le dijo que estaba dónde siempre, me dijo que necesitaba chicas ambiciosas, que estuvieran dispuestas a todo con tal de ganar dinero, me preguntó mi edad, después me dijo tienes que estar dispuesta a todo te estoy hablando con la verdad si tu me dices que sí, ahorita les confirmo y vamos, te tengo que llevar a qué te tomen las fotos de una vez para iniciar la campaña, pero tienes que estar dispuesta a todo, si te dicen te desnudas lo haces, si te dicen abre las piernas lo haces, eso es lo que se necesita para ser artista... Después llegó mi novio y el tipo se fue fingiendo que le entraba una llamda;"";1;encuesta_larga;insurgentes;"";19.423688;-99.163312;Debajo de las escaleras del metro insurgentes;1;Golpes;No;No;"";"";"";JUAREZ;9;15;6600
1/12/2018;21:45:00;Volvía de la escuela, a esa hora ya no hay mucho movimiento. Salí del metro y caminé unos pasos, Un auto rojo se acercó bajaron el cristal y creí que me preguntarían por indicaciones, el copiloto se bajo corriendo hacia mi e intentó agarrarme del brazo y el auto seguía encendido yo grite lo más fuerte que pude hay un café cerca y una señora salió y de la nada un chico que pasaba también se detuvo el tipo al darse cuenta que la gente venía a ayudarme se subió al auto y se fueron a toda velocidad. Ya no vivo ahí pero desde ese día mi ex roomie y su novio iban por mi al metro para que no caminara sola 😪;fuera;1;encuesta_larga;popotla;"";19.452438;-99.174813;Afuera de metro Popotla dirección cuatro caminos;2;"";No;No;"";"";"";POPOTLA;9;16;11400
5/18/2018;09:30:00;Desde el Mexibus el tipo se me venía pegando, se me hizo raro porque estaba vacío el Mexibus así que me cambié de lugar y al momento de salir lo dejé pasar primero para irlo vigilando, el iba voltee y voltee para atrás, cuando llegué a las escaleras para subir a línea 9 me detuve para ver hacia donde se iba a ir, el vio que me detuve y también se detuvo, me dió desconfianza y mejor me metí hacia línea 1, cuando vio eso se arrancó atrás de mi, me frené en seco para fingir que iba a comprar boleto y el se pasó de largo pero se quedó de nuevo esperandome, así como entre a la fila de la taquilla me salí igual en friega y me fui corriendo al lado contrario por donde vivo que había más flujo de gente hasta que lo perdí. Lo único que recuerdo de el físicamente es que era moreno de alrededor de 1.70 y usaba botas tipo policía;dentro;1;encuesta_larga;pantitlan;"";19.416188;-99.074312;Entrada a la línea uno saliendo del Mexibus en Pantitlán;1;"";No;No;"";"";"";AMPL ADOLFO LOPEZ MATEOS;9;17;15690
10/2/2018;18:00:00;Mi novia iba caminando de regreso de su trabajo cerca del Metro San Antonio Abad y se percató que la seguía una camioneta color marrón, sin placas y los 4 hombres (al menos eso alcanzó a ver) se le quedaban viendo sospechosamente. Se detuvieron en la esquina del metro San Antonio Abad pero nadie bajó del vehículo sin embargo seguían observandola. Ella entró corriendo y cuando se aproximó al policía de la entrada, la camioneta subio sus ventanas y arrancó.;"";1;encuesta_larga;san_antonio;"";19.415938;-99.134313;Inmediaciones del metro san antonio abad;4;"";No;No;"";"";"";TRANSITO;9;15;6820
1/17/2019;14:00:00;Iba caminando por las salidas de Copilco por el carril del pumabus ruta 5, un carro blanco me alcanzó y me dijo que si me llevaba, le dije que no y seguí caminando y me volvió a alcanzar y a decirme que me subiera. Iba pasando otro chico con su carro que por fortuna lo enfrentó y me ayudó hasta que el señor del carro blanco se fue.;"";0;encuesta_larga;copilco;"";19.334812;-99.183438;Frente a Facultad de Economía, CU;1;"";No;"";"";"";"";CIUDAD UNIVERSITARIA;9;3;4360
1/18/2019;08:38:00;Un tipo me pregunta la hora en el paso para el otro sentido del metro  veo que me sigue y me sujeta del brazo, me dice que no haga nada o valdría madres, al llegar al nivel del andén, una persona se da cuenta que algo no estaba bien y es cuando me safo y este tipo se pone violento y el joven lo enfrentó a golpes y el tipo salió huyendo hacia el otro andén. En policía del torniquete me dijo que no podía moverse de su lugar y la persona que me auxilio me indico en donde realizar mi denuncia.;dentro;1;encuesta_larga;isabel_la_catolica;"";19.426438;-99.137188;Metro Isabel la católica;1;"";Sí;Sí;Denuncia de hechos;"";Cuh7;CENTRO;9;15;6000
4/29/2017;10:00:00;Bajé del camión en eje 5 y Universidad, me di cuenta que un coche me iba siguiendo, caminé a un lado de unas señoras que iban delante de mi, el coche se siguió y más adelante estaba estacionado, se bajó del coche, me abrazó y me jalaba para el auto, grité y la señora que estaba enfrente se metió a su casa, un chico que paseaba a su perro me vio y él me ayudó, la patrulla tardó en llegar mas de 10 minutos y cuando llegaron me dijeron que era mi culpa por llevar falda;"";1;encuesta_larga;universidad;"";19.388938;-99.155063;Calle uxmal, entre torres adalid y concepción beistegui;1;"";Sí;No;"";Dijeron que me comunicara 7 días después, llamé, no encontraban mi expediente, dijeron que me regresaban la llamada y nunca llamaron;Benito Juárez;NARVARTE PONIENTE;9;14;3020
4/14/2010;15:00:00;Iba caminando por el puente para ingresar al metro cuando un sujeto me tomó de la mano y me jalo intentando coquetearme. Le pedí que me soltara y me halo mas fuerte hacía un automóvil color guinda que  estaba dentro del paradero. Me logré sacar y corrí. Cruce el puente para mar un taxi en la base que está en la lateral de insurgentes. Cabe mencionar que el paradero estaba vacío y yo era menor de edad (15 años).;dentro;1;encuesta_larga;indios_verdes;"";19.497813;-99.120938;Paradero indios verdes. Puente peatonal de acceso sobre insurgentes norte dirección sur.;2;Moretón;No;No;"";"";"";RESIDENCIAL ZACATENCO;9;5;7369
1/23/2019;13:00:00;Comía helado con una amiga,  cuando un grupo de chicos empezaron a hablar en claves diciendo que valíamos 20 y 20 nos levantamos y nos empezaron a seguir con algunas calles de la colonia, tuvimos que caminar más rápido para perdérnos entre la gente.;"";0;encuesta_larga;morelos;"";"";"";Col. Morelos;5;"";No;No;"";"";"";"";"";"";""
12/11/2013;22:30:00;Me intentaron secuestrar;"";0;encuesta_larga;indios_verdes;"";19.497813;-99.120938;Indios Verdes;5;Golpes;No;No;"";"";"";RESIDENCIAL ZACATENCO;9;5;7369
5/24/2011;15:20:00;Me subí en mero chabacano, iba camino al aeropuerto sin maleta, sólo 1 mochila. Iba a recoger a una persona en la T1. Un chavo se me quedó viendo desde el Metro Chabacano pero supuse sólo era un típico “miron”. Yo me alejé y me subí dos puertas lejos de él. Cuando menos lo pensé ya por Metro Ciudad de los Deportes, me di cuenta que se había colado al lado mío. Lo observé por el reflejo de las ventanas del metro y se veía casi como alguien decente, venía vestido bien, era muy alto y moreno. Pero me di cuenta que me volteaba mucho y cada vez se acerca más y más a mi, casi como si fuéramos “amigos”. Yo me espanté muchísimo, así que me fui recorriendo a la salida, tenía miedo que viniera con alguien más. Yo ya había leído historias de secuestro en esa línea café. Cuando llegué a Pantitlán salí corriendo como sino hubiera un mañana, no sé ni cómo no me tropecé por las escaleras. Desgraciadamente meses después leí las noticias de un joven del Politecnico (igual que yo) que habían secuestrado en Metro Pantitlán.;fuera;1;encuesta_larga;chabacano;"";19.408688;-99.135562;Desde Metro Chabacano a Metro Pantitlán;1;"";No;No;No;No;No;VISTA ALEGRE;9;15;6860
1/29/2019;14:30:00;Yo iba saliendo del metro división del norte, me fui caminando hacia eje 6, está muy cerca. Era de día y generalmente hay personas ahí sentadas porque es zona de oficinas, vi que un chavo iba caminando enfrente de mi pero volteaba mucho hacia atrás, viendo directamente hacia mi, de pronto se paró y fingió como que estaba haciendo una llamada pero se veía súper falso. Y de pronto irse para atrás, cuando vi hacia enfrente venían 2 policías caminando hacia nosotras. Esos policías me salvaron sin saberlo, porque ese chavo se asustó y se fue.;"";1;encuesta_larga;division_del_norte;"";19.379063;-99.159438;Metro división del norte;1;"";No;No;"";"";"";DEL VALLE CENTRO;9;14;3100
1/30/2019;09:30:00;Yo iba caminando sobre Mayorazgo de Higuera y un sujeto dentro de un coche me llamó para preguntarne de una dirección. Yo estaba en la acera de enfrente e insistía en que me acercara. Me negué. Empezó a preguntarme si trabajaba por ahí y su insistencia me generó desconfianza, por lo que decidí continuar mi camino. Finalmente me dijo burlándose que subiera a su coche, que no tuviera miedo, que no me iba a pasar nada. Me acerqué a un puesto de jugos que estaba cerca. Arrancó y se fue rápido. Recuerdo que el coche parecía un Tsuru de modelo antiguo, color blanco.;dentro;1;encuesta_larga;universidad;"";19.363138;-99.169637;Av. Universidad esquina Mayorazgo de Higuera. Col. Xoco. Cerca de Metro Coyoacan;1;"";No;"";"";"";"";XOCO;9;14;3330
8/12/2013;06:45:00;Iba caminando para la escuela ya que entraba a las 7:00am y un hombre me dijo que me violaría y lo que hice fue hacerle señas a los carros para que me ayudaran ya que estaba sola y él me iba siguiendo,Afortunadamente un carro se paro y le ayudo llevándome a la escuela ya que el conductor iba con su hija y ella le había pasado lo mismo días anteriores.;"";0;encuesta_larga;"";"";19.299687;-99.142312;En frente del colegio Mexico en av. acoxpa;1;"";No;No;"";"";"";VERGEL DEL SUR;9;12;14340
1/25/2019;20:00:00;"Soy mujer. Llegaba a mi casa después de mi jornada escolar a las 8 de la noche y al abrir la puerta (de mi casa) alguien por detrás me tapó la boca, me puso algo en la espalda y me dijo que no hiciera nada porque nos estaban vigilando; enseguida se acercó un sedán oscuro y con vidrios polarizados, mordí la mano del delincuente, comencé a gritar y golpear la puerta de mi casa y un vecino desde el techo de su casa les gritaba que ya venía la policía. Enseguida sonaron las alarmas de la calle y el delincuente abordó el sedán oscuro con otros dos sujetos que estaban abordo.";"";0;encuesta_larga;morelos;"";19.546949;-99.044041;Calle puerto san carlos, entre calle 2 y avenida circunvalación sur .Colonia jardines de casanueva. Ecatepec de morelos. C.P 55430;3;Moretones, raspones y ropa rota;No;"";"";"";"";"";"";"";""
6/24/2016;10:30:00;Rumbo a mi casa que está muy cerca del paradero de Taxqueña un tipo alto de complexión robusta junto a una camioneta blindada, se me acercó para decirme que si no quería se modelo que solo iban a ser unas fotos que subiera que sería rápido ,obvió le dije que no gracias y me acerque a un puesto que estába por allí y me puse a correr hacia mi casa sin esperar más nada .;"";0;encuesta_larga;"";"";19.344063;-99.137813;Paradero de Taxqueña;1;"";No;No;No;No;No;CAMPESTRE CHURUBUSCO;9;3;4200
1/29/2019;11:30:00;"Yo caminaba hacia afuera de la estación, sentí un dolor en el brazo muy fuerte, voltee y escuché ""no grites morra,"" intente safarme pero me aturdido tal vez porque lloraba y no conteste sobre mi lugar de origen, tal vez por mi aspecto diferente , tiro mi movil mientra nos dirigíamos a salida, cuando distingui un poco de gente intente tirarme al suelo y pedir ayuda, por suerte unas señoras se imaginaron de que sucedía también gritaron y el me soltó, caí al suelo y no vi que paso con el, una pareja me llevó a casa de mi tía segura, no se cuales eran sus intenciones no se que pasaría conmigo si el hubiese tenido éxito...";fuera;1;encuesta_larga;constituyentes;"";19.411688;-99.191437;Estacion constituyentes L7;1;Moretones, raspones;No;No;"";"";"";DANIEL GARZA;9;16;11840
11/3/2017;16:00:00;"Abordé el metro del lado reservado para las mujeres, en el último vagón, el  cercano al conductor, todo esto en la base de Universidad; en Copilco un sujeto de 23 años aprox., moreno y delgado, vestido de negro subió al vagón y se sentó en un asiento reservado para mujeres embarazadas y la tercera edad, yo iba sentada del lado izquierdo junto a la ventana y el del lado derecho, después de un rato comenzó a mirarme. En metro Zapata bajo la persona que iba sentada enfrente de mi y el sujeto cambio de lugar y no me quitaba la vista de encima, la chava que iba un lado mío comenzó a mirarlo también. El metro se llenó más en centro médico y una señora le pidió el asiento, se paro, se fue junto a la puerta del conductor y continuo mirándome, me levanté en Hidalgo para intentar acercarme a la puerta de salida y el sujeto comenzó a moverse también, cuando por fin llegue a la puerta el se colocó de tras de mí; tuve que bajarme en Guerrero, me di la vuelta, lo ví de frente y él venía hacía mi. Me quedé frente a las puertas y antes de que cerraran me volví a meter, me mento la madre.";dentro;1;encuesta_larga;guerrero;"";19.444938;-99.145688;Metro Guerrero;1;"";No;No;"";"";"";GUERRERO;9;15;6300
11/19/2015;21:00:00;Iba con dos amigos en la línea 4, íbamos a bajar en Jamaica para transbordar a la línea 9, pero una estación antes se subió un chico moreno, flaco, alto y bastante drogado. Se me quedó viendo con mucha intensidad y se me fue encima, afortunadamente en ese momento se abrieron las puertas y bajamos corriendo, el nos siguió y me tomó del brazo muy fuerte, tan fuerte que sus uñas se enterraron en mi piel y me sacó sangre a pesar de que traía puesto un suéter. Yo le gritaba que me soltara, afortunadamente uno de mis amigos logró safarme y nos metimos al siguiente vagón dejándolo a el afuera. Había suficiente gente, nadie hizo o dijo nada. El moretón que me dejó en el brazo era de todos colores y era tan grande que me duró más un mes.;dentro;1;encuesta_larga;jamaica;"";19.409187;-99.122188;Metro Jamaica (L4);1;Moretón;No;"";"";"";"";SEVILLA;9;17;15840
01/28/2019;15:30:00;Hoy aproximadamente a las 3:30 pm me encontraba saliendo del metro impulsora en uno de los puentes que conectan al metro , un tipo me tomó del brazo y empezó a decir alzando la voz “Ya Daniela no hagas berrinche y vámonos” a lo cual le conteste que no lo conocía y que me soltara por favor, pero me tomo mas fuerte y me comenzó a llevar hacia las escalera para salir, en mi desesperación lo único que pude hacer fue abrazar a un señor que iba pasando y pedirle ayuda, el señor le pidió me soltara pero el tipo seguía insistiendo que yo era su novia y solo venia haciendo mi “drama”, entre la discusión un vendedor ambulante vio todo y le hizo señas a los policías que se encontraban en los torniquetes para que vinieran, el tipo al ver venir los policías me suelta y me avienta para echarse a correr.;"";1;encuesta_larga;impulsora;"";19.485902;-99.048925;Metro Impulsora LB (Impulsora Popular Avicola, 57130 Nezahualcóyotl, México);1;"";"";"";"";"";"";"";"";"";""
01/28/2019;"";"En el metro Martín carrera vi a un señor que me estaba viendo, era un señor un tanto alto, moreno, chino y gordo de chamarra verde. Me quite los audífonos, y escuche como otro tipo le decía: ""No la de negro no por que esta embarazada"" acto seguido al salir del metro me toma del brazo el señor este y me dice: ""esperate güerita y si gritas es peor"" se espero a que toda la gente se fuera y vi como el otro tipo con el que hablo se llevaba a otra chava igual que a mi.Me dijo: ""Caminale"" y me tomo de la mochila. Le dije: ""por favor dejame mira llevate mi celular esta nuevo cuesta 5,000 pesos y llevate mi cartera traigo ahí 600 pesos"" y me dijo: ""No güerita"" en un momento me intente jalar para correr pude correr y me agarro del cabello, me regreso y me dio un puñetazo en la cara yo por miedo me bloqueo y por el golpe me Marie y veía borroso además de que no traía mis lentes.Le perdí la vista a la otra chavita y lo único que se me pasaba por la cabeza era que quizá ya no iba a regresar a ver a mi familia, a mis perras, a mi novio... Y entre más en pánico. Después note como que estaba viendo a la avenida como esperando algo y en un momento que vi que volteo me safe por que me jale fuerte y me heche a correr, no supe como corrí tan rápido que alcance a un camión y me subí. Afortunamente pude llegar a mi casa solo con un golpe en la cara y llena de miedo.Estoy sumamente asustada y preocupada por la otra niña que ya no pude ver y me siento impotente, culpable y frustrada por no poder hacer más por ella.";fuera;1;encuesta_larga;martin_carrera;"";19.4848387;-99.1044266;Metro Martín Carrera;2;Golpe en la cara;"";"";"";"";"";CONSTITUCION DE LA REPUBLICA;9;5;7469
