timestamp;fecha;hora_aproximada;latitud;longitud;lugar_exacto;numero_agresores;consecuencias_fisicas;denuncia_en_mp;procedio_la_denuncia;si_procedio_con_que_delito;si_no_procedio_que_razones_dieron;mp;narracion_de_los_hechos;lugar_exacto_norm;narracion_de_los_hechos_norm;en_metro;estacion;lugar_en_metro;fuente
1/29/2019 21:02:25;9/15/2001;12:30:00;19.340813;-99.203188;CDMX, periférico a la altura de Av. Toluca.;1;NA;Sí;No;NA;Robo, pues ya no quise seguir la investigación porque me dijeron que iba a a ser muy difícil de investigar en el MP.;Álvaro Obregón;Estaba caminando en la noche con un exnovio, nos detuvimos para descansar en unas bancas, entonces un sujeto se acercó a nosotros, nos pidió dinero, no traíamos entonces el sujeto le dijo a mi exnovio que se fuera y mi exnovio me dejó ahí con el asaltante, el asaltante me dijo que lo siguiera caminamos durante un rato por periférico, me dijo que me iba a llevar a mi casa en insistió que saliéramos de la ruta abierta. No deje que cambiaramos de camino y pasó un taxista que me preguntó que sé si venia con el asaltante le dije que no y abrió la puerta me metí y así me rescataron.;cdmx_periferico_a_la_altura_de_av_toluca;estaba_caminando_en_la_noche_con_un_exnovio_nos_detuvimos_para_descansar_en_unas_bancas_entonces_un_sujeto_se_acerco_a_nosotros_nos_pidio_dinero_no_traiamos_entonces_el_sujeto_le_dijo_a_mi_exnovio_que_se_fuera_y_mi_exnovio_me_dejo_ahi_con_el_asaltante_el_asaltante_me_dijo_que_lo_siguiera_caminamos_durante_un_rato_por_periferico_me_dijo_que_me_iba_a_llevar_a_mi_casa_en_insistio_que_salieramos_de_la_ruta_abierta_no_deje_que_cambiaramos_de_camino_y_paso_un_taxista_que_me_pregunto_que_se_si_venia_con_el_asaltante_le_dije_que_no_y_abrio_la_puerta_me_meti_y_asi_me_rescataron;0;NA;fuera;encuesta_larga
1/29/2019 21:06:28;1/3/2019;09:45:00;19.395938;-99.156062;Vagón del metro rumbo a Etiopía;1;NA;No;No;NA;NA;NA;El tipo se subió al mismo vagón que yo, me miro fijamente todo el trayecto, TODO. Una mirada horrible, no se como describirla. Había poca gente en el vagón. Me bajé en Etiopía y el tipo también. Me puse muy nerviosa y me le pegué a una chica. Su novio llegó y les señalé al tipo que me esperaba a unos metros porque seguía sin quitarme la mirada de encima. Si hubiera estado sola realmente no sabría que hubiera pasado.;vagon_del_metro_rumbo_a_etiopia;el_tipo_se_subio_al_mismo_vagon_que_yo_me_miro_fijamente_todo_el_trayecto_todo_una_mirada_horrible_no_se_como_describirla_habia_poca_gente_en_el_vagon_me_baje_en_etiopia_y_el_tipo_tambien_me_puse_muy_nerviosa_y_me_le_pegue_a_una_chica_su_novio_llego_y_les_señale_al_tipo_que_me_esperaba_a_unos_metros_porque_seguia_sin_quitarme_la_mirada_de_encima_si_hubiera_estado_sola_realmente_no_sabria_que_hubiera_pasado;1;NA;dentro;encuesta_larga
1/29/2019 21:11:16;1/5/2019;12:00:00;19.517062;-99.065812;Mercado Villas de Guadalupe Xalostoc, en ecatepec, C. P 55339;2;Moretones, raspones;Sí;No;NA;No existe el delito de intento de secuestro y las lesiones fue lo mejor que me pudo pasar porque otras chicas no han corrido con la misma suerte que yo y debería mejor irme a mi casa, tranquilizarme y dar gracias a dios que sigo aquí y no me llevaron;San Agustín;Ecatepec. - Iba cruzando la glorieta de Alfredo del Mazo, hacia el mercado de villas de Guadalupe Xalostoc, cuando 2 tipos en un tsuru blanco se emparejaron y uno de ellos se bajó, tomándome por la espalda y tratando de subirme al auto, era un tipo moreno, alto, aproximadamente 1.80mtrs y complexión robusta, mientras el otro esperaba en el volante. Forcejeamos me tiraron al piso y no me deje, puse las piernas en el marco de la puerta me azotó al piso y me dejó tirada en el suelo. 12:00hrs a plena luz del día y nadie se metió, nadie ayudó.;mercado_villas_de_guadalupe_xalostoc_en_ecatepec_c_p_55339;ecatepec__iba_cruzando_la_glorieta_de_alfredo_del_mazo_hacia_el_mercado_de_villas_de_guadalupe_xalostoc_cuando_2_tipos_en_un_tsuru_blanco_se_emparejaron_y_uno_de_ellos_se_bajo_tomandome_por_la_espalda_y_tratando_de_subirme_al_auto_era_un_tipo_moreno_alto_aproximadamente_180mtrs_y_complexion_robusta_mientras_el_otro_esperaba_en_el_volante_forcejeamos_me_tiraron_al_piso_y_no_me_deje_puse_las_piernas_en_el_marco_de_la_puerta_me_azoto_al_piso_y_me_dejo_tirada_en_el_suelo_1200hrs_a_plena_luz_del_dia_y_nadie_se_metio_nadie_ayudo;0;NA;NA;encuesta_larga
1/29/2019 21:29:31;1/25/2019;14:00:00;19.433563;-99.190937;Calle horacio (metro polanco);3;Golpes;No;No;NA;No fui solo fui testigo;NA;Ese dia tenia una cita en polanco, llegue muy temprano. Asi q me sente en las jardineras de afuera del metro polanco en un camellon.Creo q era la calle de temistocles donde habia una troca estacionada afuera de un garage con intermitentes.La observe xq no tenia nada mas q hacer. Estaba el piloto y copiloto platicando.Todo normal. Hasta q vi una chica joven 20 maximo.Delgda bonita coqueta pues.Vestia jeans y blusa blanca manga larga.Y si. Caminaba con audifonos y celular rn mano mirandolo.El chofer le dijo al copiloto q la viera, hasta movio el retrovisor. Pinches cerdos cinicos pense...Fue cuando salio al frente un tercer sujeto q iba detras. Y se asomo tbn a mirarla x el retrovisor.Hicieron movimiento con la cabeza asinti3ndo y se bajo el tercer sujeto x la puerta q daba a la calle.La chica seguia en la pendeja... Encendieron la troca y fue cuando se paso el copiloto hacia los asientos de atras q ya no dude.El q se bajo rodeo la troca x detras para q la chava no lo viera.Me levante de dinde estaba y le grite con todas mis fuerzas (tengo un bozarron grax a los dioses)AGUAS!!! ATRAS!!!! me alcanzo a oir y volteo y corrio hacia adelante pero la troca avanzo mientras ella corria y abrian la puerta trasera del lado de la banqueta (donde ella corria) NO!! CORRE AL REVES PENDEJA!!!!.se alcanzo a quitar del q la iba a sujetar desde la troca. Corrio hacia atras. El sujeto de atras la estampo vs la pared pero ella siguio corriendo.Ya no pudieron seguirla y me vieron feo. PERO TODA LA GEBTE VIO. ALGUNOS GRITARON A LA POLICIA OTROS SOLO MIRABAN.LES GRITE Q SE LARGARAN Q ERAN UNOS HDP ETC.ERa una troca tipo suburban familiar gris. Sin placas. No. No tuve tiempo de sacar foto ni nada. Estaba ocupada gritandole a la pendeja pa salvarle su vida.;calle_horacio_metro_polanco;ese_dia_tenia_una_cita_en_polanco_llegue_muy_temprano_asi_q_me_sente_en_las_jardineras_de_afuera_del_metro_polanco_en_un_camelloncreo_q_era_la_calle_de_temistocles_donde_habia_una_troca_estacionada_afuera_de_un_garage_con_intermitentesla_observe_xq_no_tenia_nada_mas_q_hacer_estaba_el_piloto_y_copiloto_platicandotodo_normal_hasta_q_vi_una_chica_joven_20_maximodelgda_bonita_coqueta_puesvestia_jeans_y_blusa_blanca_manga_largay_si_caminaba_con_audifonos_y_celular_rn_mano_mirandoloel_chofer_le_dijo_al_copiloto_q_la_viera_hasta_movio_el_retrovisor_pinches_cerdos_cinicos_pensefue_cuando_salio_al_frente_un_tercer_sujeto_q_iba_detras_y_se_asomo_tbn_a_mirarla_x_el_retrovisorhicieron_movimiento_con_la_cabeza_asinti3ndo_y_se_bajo_el_tercer_sujeto_x_la_puerta_q_daba_a_la_callela_chica_seguia_en_la_pendeja_encendieron_la_troca_y_fue_cuando_se_paso_el_copiloto_hacia_los_asientos_de_atras_q_ya_no_dudeel_q_se_bajo_rodeo_la_troca_x_detras_para_q_la_chava_no_lo_vierame_levante_de_dinde_estaba_y_le_grite_con_todas_mis_fuerzas_tengo_un_bozarron_grax_a_los_diosesaguas_atras_me_alcanzo_a_oir_y_volteo_y_corrio_hacia_adelante_pero_la_troca_avanzo_mientras_ella_corria_y_abrian_la_puerta_trasera_del_lado_de_la_banqueta_donde_ella_corria_no_corre_al_reves_pendejase_alcanzo_a_quitar_del_q_la_iba_a_sujetar_desde_la_troca_corrio_hacia_atras_el_sujeto_de_atras_la_estampo_vs_la_pared_pero_ella_siguio_corriendoya_no_pudieron_seguirla_y_me_vieron_feo_pero_toda_la_gebte_vio_algunos_gritaron_a_la_policia_otros_solo_mirabanles_grite_q_se_largaran_q_eran_unos_hdp_etcera_una_troca_tipo_suburban_familiar_gris_sin_placas_no_no_tuve_tiempo_de_sacar_foto_ni_nada_estaba_ocupada_gritandole_a_la_pendeja_pa_salvarle_su_vida;1;polanco;fuera;encuesta_larga
1/29/2019 21:29:48;1/15/2018;20:00:00;19.324312;-99.174438;Paradero de metro Universidad;1;Golpes y rasguños;No;NA;NA;NA;NA;Iba caminando al metro cuando sentí que alguien me jaló hacia una calle oscura,  no pude gritar porque inmediatamente me cubrió la boca. Lo mordí y me dió un puñetazo en la cara, acabé con rasguños en los brazos porque intenté safarme varias veces, logré darle una patada en la espinilla, supongo porque fue la única forma en que me soltó, salí corriendo lo más rápido posible.;paradero_de_metro_universidad;iba_caminando_al_metro_cuando_senti_que_alguien_me_jalo_hacia_una_calle_oscura__no_pude_gritar_porque_inmediatamente_me_cubrio_la_boca_lo_mordi_y_me_dio_un_puñetazo_en_la_cara_acabe_con_rasguños_en_los_brazos_porque_intente_safarme_varias_veces_logre_darle_una_patada_en_la_espinilla_supongo_porque_fue_la_unica_forma_en_que_me_solto_sali_corriendo_lo_mas_rapido_posible;1;universidad;NA;encuesta_larga
1/29/2019 21:35:04;1/26/2019;20:30:00;19.306812999999998;-99.182063;Avenida del iman torres del maurel;2;NA;No;NA;NA;NA;NA;Dos tipos en un auto de lujo tipo bmw siguieron a la una mujer que paseaba su perro se bajó un tipo del auto e intentó subirla a la fuerza ella corrió y pidió auxilio. En torres del maurel le abrieron los vigilantes.;avenida_del_iman_torres_del_maurel;dos_tipos_en_un_auto_de_lujo_tipo_bmw_siguieron_a_la_una_mujer_que_paseaba_su_perro_se_bajo_un_tipo_del_auto_e_intento_subirla_a_la_fuerza_ella_corrio_y_pidio_auxilio_en_torres_del_maurel_le_abrieron_los_vigilantes;0;NA;NA;encuesta_larga
1/29/2019 21:48:01;3/1/2011;15:00:00;19.073188;-98.171813;Esquina Calzada I. Zaragoza y Av. Adolfo López Mateos;2;NA;No;No;NA;NA;NA;Me bajé de la combi que viene del bordo de xochiaca en Cd. Neza, hacía Guelatao, justo debajo del puente. Procedí a caminar rumbo a las escaleras del metro Gelatao y sobre la banqueta, (enfrente de plaza Guelatao) una señora de unos 70 años me enseñó un papel que decía “guelatao #”, el número no lo recuerdo. Me preguntó si sabía donde era ese lugar, porque ella no podía leerlo, yo solo le leí lo que decía pero pues desconocía a donde se refería. Intente seguir caminando y en eso llegó otro señor más o menos de la misma edad. Ambos me jalaron y avanzaban para empujarme hacia los algunos puestos de comercio atrás. Yo no sabía que hacer y pues por suerte y debido a que traía el uniforme de la preparatoria (La Salle Neza), una señora, mamá de algun alumno de la misma preparatoria que me auxilió al ver la escena y que traía el uniforme, gritó que me llamaban y que me fuera con ella. Los señores y otros al rededor automáticamente se retiraron y en un segundo ya no había nadie. Me fui hacia el metro acompañada de la señora y sus hijos. No pasó a más, pero no hay que ser muy imaginativo para pensar en las posibilidades de lo que pudo ser.;esquina_calzada_i_zaragoza_y_av_adolfo_lopez_mateos;me_baje_de_la_combi_que_viene_del_bordo_de_xochiaca_en_cd_neza_hacia_guelatao_justo_debajo_del_puente_procedi_a_caminar_rumbo_a_las_escaleras_del_metro_gelatao_y_sobre_la_banqueta_enfrente_de_plaza_guelatao_una_señora_de_unos_70_años_me_enseño_un_papel_que_decia_guelatao__el_numero_no_lo_recuerdo_me_pregunto_si_sabia_donde_era_ese_lugar_porque_ella_no_podia_leerlo_yo_solo_le_lei_lo_que_decia_pero_pues_desconocia_a_donde_se_referia_intente_seguir_caminando_y_en_eso_llego_otro_señor_mas_o_menos_de_la_misma_edad_ambos_me_jalaron_y_avanzaban_para_empujarme_hacia_los_algunos_puestos_de_comercio_atras_yo_no_sabia_que_hacer_y_pues_por_suerte_y_debido_a_que_traia_el_uniforme_de_la_preparatoria_la_salle_neza_una_señora_mama_de_algun_alumno_de_la_misma_preparatoria_que_me_auxilio_al_ver_la_escena_y_que_traia_el_uniforme_grito_que_me_llamaban_y_que_me_fuera_con_ella_los_señores_y_otros_al_rededor_automaticamente_se_retiraron_y_en_un_segundo_ya_no_habia_nadie_me_fui_hacia_el_metro_acompañada_de_la_señora_y_sus_hijos_no_paso_a_mas_pero_no_hay_que_ser_muy_imaginativo_para_pensar_en_las_posibilidades_de_lo_que_pudo_ser;1;zaragoza;fuera;encuesta_larga
1/29/2019 22:01:48;11/7/2018;21:00:00;19.433438;-99.195687;Alejandro dumas esquina con horacio;3;Golpes y moretones;No;NA;NA;NA;NA;"Iba saliendo del trabajo, justo al dar vuelta en la esquina de Alejandro dumas y horacio, hacia metro polanco me agarró un tipo y quiso obligarme a entrar a un jetta blanco, forcejeamos y me dio una cachetada dijo: ""cálmate o te va a ir peor chiquita"", pero después se acercó una pareja que estaba paseando a su perro y el tipo se metió al coche donde estaban otros 2 hombres y se fueron.";alejandro_dumas_esquina_con_horacio;iba_saliendo_del_trabajo_justo_al_dar_vuelta_en_la_esquina_de_alejandro_dumas_y_horacio_hacia_metro_polanco_me_agarro_un_tipo_y_quiso_obligarme_a_entrar_a_un_jetta_blanco_forcejeamos_y_me_dio_una_cachetada_dijo_calmate_o_te_va_a_ir_peor_chiquita_pero_despues_se_acerco_una_pareja_que_estaba_paseando_a_su_perro_y_el_tipo_se_metio_al_coche_donde_estaban_otros_2_hombres_y_se_fueron;1;polanco;NA;encuesta_larga
1/29/2019 22:08:23;10/4/2015;12:00:00;19.458813;-99.157187;Avenida Eulalia Guzmán, cerca de la calle Naranjo;1;NA;No;No;NA;NA;NA;Me subí a un taxi y quería llevarme a Edomex, logré bajarme a tiempo;avenida_eulalia_guzman_cerca_de_la_calle_naranjo;me_subi_a_un_taxi_y_queria_llevarme_a_edomex_logre_bajarme_a_tiempo;0;NA;NA;encuesta_larga
1/29/2019 22:09:53;3/19/2012;21:10:00;19.356563;-99.139938;Puente sobre tlalpan a la altura del Centro Nacional de las Artes;1;Fractura en la nariz;Sí;Sí;Robo agravado, violación impropia;NA;No recuerdo el número, pero fue en  uno ubicado cerca de la av Mariquita Sanchez en la Delegación Coyoacán;Regresaba del super, traía una par de cosas,  venia sobre tlalpan dirección centro y necesitaba cruzar al lado dirección sur,  ya que no tenia dinero para pagar un boleto consideré que el puente era una opción, recuerdo  que al subir iba bajando mi agresor que dio tiempo a que llegara a la mitad del puente para alcanzarme, ahí me  avento hacia la reja me  pido le diera mis cosas  en seguida la extendi la bolsa y en ese momento me toco un seno, me asuste e intente huir, me alcanzo a jalar  y me tito al piso, tirada en el piso comenzó a patearme el rostro, intente incorporame y ahí me metio la mano, forcejeamos,  yo grite pidiendo atud, nadie intervino.;puente_sobre_tlalpan_a_la_altura_del_centro_nacional_de_las_artes;regresaba_del_super_traia_una_par_de_cosas__venia_sobre_tlalpan_direccion_centro_y_necesitaba_cruzar_al_lado_direccion_sur__ya_que_no_tenia_dinero_para_pagar_un_boleto_considere_que_el_puente_era_una_opcion_recuerdo__que_al_subir_iba_bajando_mi_agresor_que_dio_tiempo_a_que_llegara_a_la_mitad_del_puente_para_alcanzarme_ahi_me__avento_hacia_la_reja_me__pido_le_diera_mis_cosas__en_seguida_la_extendi_la_bolsa_y_en_ese_momento_me_toco_un_seno_me_asuste_e_intente_huir_me_alcanzo_a_jalar__y_me_tito_al_piso_tirada_en_el_piso_comenzo_a_patearme_el_rostro_intente_incorporame_y_ahi_me_metio_la_mano_forcejeamos__yo_grite_pidiendo_atud_nadie_intervino;0;NA;NA;encuesta_larga
1/29/2019 22:14:12;1/25/2019;13:30:00;19.420063;-99.166312;Fuente de la Cibeles;5;Jalones;No;No;NA;NA;NA;Caminaba y se detuvo un auto blanco marca swift con 5 hombres de al rededor de 20-25 años, morenos y de complexión media, me dijeron hola para que me acercara y se empezaron a bajar para intentar subirme, me hice hacia la gente y como la gente me empezó a cubrir, me soltaron y se subieron al auto y arrancaron.;fuente_de_la_cibeles;caminaba_y_se_detuvo_un_auto_blanco_marca_swift_con_5_hombres_de_al_rededor_de_2025_años_morenos_y_de_complexion_media_me_dijeron_hola_para_que_me_acercara_y_se_empezaron_a_bajar_para_intentar_subirme_me_hice_hacia_la_gente_y_como_la_gente_me_empezo_a_cubrir_me_soltaron_y_se_subieron_al_auto_y_arrancaron;0;NA;NA;encuesta_larga
1/29/2019 22:33:58;1/18/2019;10:30:00;19.335813;-99.175937;Eje 10 copilco, enfrente del seven eleven;2;Moretón en el brazo derecho;No;NA;NA;NA;NA;Estaba esperando a mi pareja en copilco frente al seven eleven, un sujeto me comenzó a gritar que le diera de mi cigarro que fumaba en ese momento, lo ignore y camine un poco más adelante se acerco un segundo sujeto, me tomo del brazo derecho y me dijo que nos fuéramos que el me llevaba a mi casa, le comenté que estaba esperando a mi novio y me presiono más fuerte mi brazo diciendo que me iba a ir con el, me desespere y me zafe corrí hasta donde estaba un chico y pretendí que era mi. Novio los tipos se subieron a un coche y se fueron;eje_10_copilco_enfrente_del_seven_eleven;estaba_esperando_a_mi_pareja_en_copilco_frente_al_seven_eleven_un_sujeto_me_comenzo_a_gritar_que_le_diera_de_mi_cigarro_que_fumaba_en_ese_momento_lo_ignore_y_camine_un_poco_mas_adelante_se_acerco_un_segundo_sujeto_me_tomo_del_brazo_derecho_y_me_dijo_que_nos_fueramos_que_el_me_llevaba_a_mi_casa_le_comente_que_estaba_esperando_a_mi_novio_y_me_presiono_mas_fuerte_mi_brazo_diciendo_que_me_iba_a_ir_con_el_me_desespere_y_me_zafe_corri_hasta_donde_estaba_un_chico_y_pretendi_que_era_mi_novio_los_tipos_se_subieron_a_un_coche_y_se_fueron;0;copilco;fuera;encuesta_larga
1/29/2019 22:35:04;1/29/2019;18:50:00;19.424938;-99.191938;Entrada metro auditorio, Av reforma;2;NA;No;No;NA;NA;NA;No, no me asaltaron como tal, en el metro auditorio al bajar del camión, un tipo se acercó y me tomo del brazo me dijo que caminara, me Jale y no quise caminar, grite que no lo conocía, una mujer se acercó de inmediato y comenzó a decirme que no me enojara, que siempre hacia lo mismo, que ya nos fuéramos, la empuje y le grite no te conozco de nuevo, camine hacia atrás los pasos que pude pues estaba la avenida, un policía de frente se percató y no se acercó, yo seguía tratando de soltarme del tipo que me decía que hablamos en casa, que me calmara, la gente pasaba si ayudarme, el me sujetaba fuerte del brazo para hacerme caminar pero no lo hice.... Empuje de nuevo a la tipa, trate de safarme, no sé si entre todo lo que pasaba me quitaron el celular, un señor que iba en su carro se frenó, bajó y pregunto que estaba pasando, le dije que no los conocía, se puso en medio del tipo y de mi, el tipo seguía diciéndome q nos arreglamos en casa, que si no me daba pena hacer un show en la calle con tanta gente, agarre del brazo al señor y le dije de verdad no los conozco, lo decía fuerte para que la gente escuchará, pero nadie, nadie reaccionó, el señor no me dejo sola, el tipo camino y le dijo a la mujer, ya déjala está loca, al rato que llegue nos arreglamos, déjala que se vaya sola.....;entrada_metro_auditorio_av_reforma;no_no_me_asaltaron_como_tal_en_el_metro_auditorio_al_bajar_del_camion_un_tipo_se_acerco_y_me_tomo_del_brazo_me_dijo_que_caminara_me_jale_y_no_quise_caminar_grite_que_no_lo_conocia_una_mujer_se_acerco_de_inmediato_y_comenzo_a_decirme_que_no_me_enojara_que_siempre_hacia_lo_mismo_que_ya_nos_fueramos_la_empuje_y_le_grite_no_te_conozco_de_nuevo_camine_hacia_atras_los_pasos_que_pude_pues_estaba_la_avenida_un_policia_de_frente_se_percato_y_no_se_acerco_yo_seguia_tratando_de_soltarme_del_tipo_que_me_decia_que_hablamos_en_casa_que_me_calmara_la_gente_pasaba_si_ayudarme_el_me_sujetaba_fuerte_del_brazo_para_hacerme_caminar_pero_no_lo_hice_empuje_de_nuevo_a_la_tipa_trate_de_safarme_no_se_si_entre_todo_lo_que_pasaba_me_quitaron_el_celular_un_señor_que_iba_en_su_carro_se_freno_bajo_y_pregunto_que_estaba_pasando_le_dije_que_no_los_conocia_se_puso_en_medio_del_tipo_y_de_mi_el_tipo_seguia_diciendome_q_nos_arreglamos_en_casa_que_si_no_me_daba_pena_hacer_un_show_en_la_calle_con_tanta_gente_agarre_del_brazo_al_señor_y_le_dije_de_verdad_no_los_conozco_lo_decia_fuerte_para_que_la_gente_escuchara_pero_nadie_nadie_reacciono_el_señor_no_me_dejo_sola_el_tipo_camino_y_le_dijo_a_la_mujer_ya_dejala_esta_loca_al_rato_que_llegue_nos_arreglamos_dejala_que_se_vaya_sola;1;auditorio;fuera;encuesta_larga
1/29/2019 22:43:15;1/28/2019;14:00:00;19.410313;-99.098188;Av. Del taller y galindo y villa;5;NA;No;No;NA;NA;NA;Ya era hora de recoger a mis princesas salgo en la pendeja como siempre con mi perro, y pues no metí mi camioneta al estacionamiento porque #huevona, bueno ahí en la calle vi una camioneta blanca sin placas con hombres adentro y pues me dio cosita pero avance más rápido me subí arranque y me doy cuenta que la camioneta avanza también, y pues ya me empezó a dar más mala espina entonces le baje a la velocidad y la camioneta igual aceleraba y la camioneta pegadita a mi, me doy vuelta y se da vuelta y bueno pues así todo el tiempo y pues la calle que iba no es muy transitada más bien un poco solitaria y pues ya saben rezandole a los mil santos lo único que se me ocurrió es mandarle mi ubicación en tiempo real a mi hermana, y en un audio le expliqué lo que pasaba y me metí el del al pecho que tengo pues dije si me bajan pues al menos que mi hermana vea por donde me llevan, bueno la cosa es que ya saliendo a la avenida me fui metiendo entre carros y hasta que me pase un semáforo en rojo fue como me libre de esa camioneta;av_del_taller_y_galindo_y_villa;ya_era_hora_de_recoger_a_mis_princesas_salgo_en_la_pendeja_como_siempre_con_mi_perro_y_pues_no_meti_mi_camioneta_al_estacionamiento_porque_huevona_bueno_ahi_en_la_calle_vi_una_camioneta_blanca_sin_placas_con_hombres_adentro_y_pues_me_dio_cosita_pero_avance_mas_rapido_me_subi_arranque_y_me_doy_cuenta_que_la_camioneta_avanza_tambien_y_pues_ya_me_empezo_a_dar_mas_mala_espina_entonces_le_baje_a_la_velocidad_y_la_camioneta_igual_aceleraba_y_la_camioneta_pegadita_a_mi_me_doy_vuelta_y_se_da_vuelta_y_bueno_pues_asi_todo_el_tiempo_y_pues_la_calle_que_iba_no_es_muy_transitada_mas_bien_un_poco_solitaria_y_pues_ya_saben_rezandole_a_los_mil_santos_lo_unico_que_se_me_ocurrio_es_mandarle_mi_ubicacion_en_tiempo_real_a_mi_hermana_y_en_un_audio_le_explique_lo_que_pasaba_y_me_meti_el_del_al_pecho_que_tengo_pues_dije_si_me_bajan_pues_al_menos_que_mi_hermana_vea_por_donde_me_llevan_bueno_la_cosa_es_que_ya_saliendo_a_la_avenida_me_fui_metiendo_entre_carros_y_hasta_que_me_pase_un_semaforo_en_rojo_fue_como_me_libre_de_esa_camioneta;1;NA;dentro;encuesta_larga
1/29/2019 22:47:19;11/20/2018;17:30:00;19.402188;-99.187563;Entrada metro Tacubaya;3;Raspones;Sí;No;NA;No me habían hecho más que unos raspones;Delegación Álvaro Obregón;Salía del autobús de la escuela en Tacubaya cuando me di cuenta que un hombre me seguía, después me di cuenta que el estaba conectado con otros dos y fue que en la entrada del metro me jalonearon entre tres, uno ya estaba ahí en la entrada, gracias a que un vendedor ambulante comenzó a chiflar alertando a más personas no pudieron hacerme nada y se marcharon corriendo;entrada_metro_tacubaya;salia_del_autobus_de_la_escuela_en_tacubaya_cuando_me_di_cuenta_que_un_hombre_me_seguia_despues_me_di_cuenta_que_el_estaba_conectado_con_otros_dos_y_fue_que_en_la_entrada_del_metro_me_jalonearon_entre_tres_uno_ya_estaba_ahi_en_la_entrada_gracias_a_que_un_vendedor_ambulante_comenzo_a_chiflar_alertando_a_mas_personas_no_pudieron_hacerme_nada_y_se_marcharon_corriendo;1;tacuba;NA;encuesta_larga
1/29/2019 22:50:38;1/29/2019;20:00:00;19.445813;-99.087188;Metro Oceanía;1;NA;No;No;NA;Qué no podían hacer nada;NA;Un tipo agarró a mi hermana y fingió una discusión;metro_oceania;un_tipo_agarro_a_mi_hermana_y_fingio_una_discusion;1;oceania;NA;encuesta_larga
1/29/2019 22:51:53;12/5/2018;07:15:00;19.502937;-98.912687;Autopista mexico-texcoco;3;Moretones, raspones, fisuras.;Sí;No;NA;Falta de testigos;San cristobal, ecatepec.;Iba a bordo del transporte publico (combi),cuando en una parada antes de descender, abordaron 3 hombres a la combi y nos comenzaron a robar. Al llegar a la central de abastos, me jalaron hacia ellos ya que un auto jetta color blanco se orillò de lado de la puerta y comenzaron a jalarme hacia ellos para subirme al auto. Un chico me ayudó a que no me bajaran, mientras los agresores me golpeaban en repetidas ocasiones. Se fueron al ver que venía una patrulla y me soltaron.;autopista_mexicotexcoco;iba_a_bordo_del_transporte_publico_combicuando_en_una_parada_antes_de_descender_abordaron_3_hombres_a_la_combi_y_nos_comenzaron_a_robar_al_llegar_a_la_central_de_abastos_me_jalaron_hacia_ellos_ya_que_un_auto_jetta_color_blanco_se_orillò_de_lado_de_la_puerta_y_comenzaron_a_jalarme_hacia_ellos_para_subirme_al_auto_un_chico_me_ayudo_a_que_no_me_bajaran_mientras_los_agresores_me_golpeaban_en_repetidas_ocasiones_se_fueron_al_ver_que_venia_una_patrulla_y_me_soltaron;0;NA;NA;encuesta_larga
1/29/2019 22:53:17;3/18/2016;02:00:00;NA;NA;avenida de las fuentes;1;NA;No;No;NA;NA;NA;estaba en mi coche y se me emparejó una camioneta con un señor que intentaba convencerme a base de señas de que mi llanta se había ponchado, aceleraba y me alcanzaba para seguir insistiendo. mi llanta estaba intacta.;avenida_de_las_fuentes;estaba_en_mi_coche_y_se_me_emparejo_una_camioneta_con_un_señor_que_intentaba_convencerme_a_base_de_señas_de_que_mi_llanta_se_habia_ponchado_aceleraba_y_me_alcanzaba_para_seguir_insistiendo_mi_llanta_estaba_intacta;0;NA;NA;encuesta_larga
